metric_id,goal_id,period_id,observed_value,expected_value,variance_from_target,trailing_3_period_avg,trailing_6_period_slope,volatility_measure
259,11,19,32.48053074914384,129.16666666666669,117.51946925085616,33.2390664295202,1.6921321748452707,3.750014911528352
260,11,20,34.599815972303816,133.33333333333334,115.40018402769618,34.21047433725162,2.0572763260568654,4.037054038134076
261,11,21,34.13638660291937,137.5,115.86361339708063,33.738911108122345,1.2205382187276557,2.8977372119793103
262,11,22,32.75394358946288,141.66666666666669,117.24605641053712,33.83004872156202,0.09191351036466378,1.3355601123026168
263,11,23,39.541634395437434,145.83333333333334,110.45836560456257,35.47732152927323,0.5802742764921092,2.3481336911501134
264,11,24,39.87396355624993,150.0,110.12603644375007,37.38984718038342,1.4402907511849972,3.0212936213822954
265,12,1,25.70117077988378,56.041666666666664,54.29882922011622,25.70117077988378,0.0,0.0
266,12,2,21.232143109053993,57.083333333333336,58.76785689094601,23.466656944468888,-4.469027670829789,2.2345138354148926
267,12,3,19.0038122993867,58.125,60.996187700613305,21.979042062774823,-3.348679240248541,2.784725742255838
268,12,4,16.58109055215639,59.166666666666664,63.41890944784361,18.939015320199026,-2.9588571492849494,3.3584781807385564
269,12,5,16.8608327516858,60.208333333333336,63.1391672483142,17.481911867742962,-2.233172861329359,3.3609555711508663
270,12,6,17.920034222097392,61.25,62.07996577790261,17.120652508646526,-1.5554953030933367,3.1535075842369458
271,12,7,19.200724259417953,62.291666666666664,60.79927574058205,17.993863744400382,-0.3751053223005323,1.5762895514284696
272,12,8,17.500124530062486,63.333333333333336,62.499875469937514,18.206961003859277,0.0399903927307199,0.9892298179568517
273,12,9,17.83509414277669,64.375,62.16490585722331,18.17864764408571,0.27053095215863415,0.8465359144627961
274,12,10,19.96414236991876,65.41666666666667,60.03585763008124,18.43312034758598,0.3874608035384931,1.0493876664282111
275,12,11,17.779709555853227,66.45833333333333,62.22029044414677,18.52631535618289,0.05496001751416799,0.8967575386524121
276,12,12,19.00230996134363,67.5,60.99769003865637,18.915387295705205,0.05644948040407862,0.8976309456770795
277,12,13,18.28822119985191,68.54166666666667,61.71177880014809,18.356746905682922,0.15021994258807095,0.8500307698604389
278,12,14,20.889559317275868,69.58333333333333,59.11044068272413,19.393363492823806,0.32763322193673716,1.1433194736207113
279,12,15,18.084182694649602,70.625,61.9158173053504,19.087321070592463,-0.022409652959127623,1.1056264002230787
280,12,16,20.311465347125402,71.66666666666667,59.688534652874594,19.76173578635029,0.35730672210579406,1.1621662996938442
281,12,17,19.725183733277298,72.70833333333334,60.2748162667227,19.373610591684102,0.19653499082464482,1.0230061160460393
282,12,18,22.410290136989758,73.75,57.58970986301024,20.815646405797484,0.5527000167476964,1.4921890300548972
283,12,19,21.611133212758112,74.79166666666667,58.38886678724189,21.248869027675056,0.45714029115953214,1.384886999474042
284,12,20,19.588555299937312,75.83333333333334,60.41144470006269,21.203326216561727,0.40302780077283296,1.4093817784324294
285,12,21,20.97920940174453,76.875,59.02079059825547,20.72629930481332,0.06084794425268858,1.0115603745868478
286,12,22,23.817074324430013,77.91666666666667,56.18292567556999,21.46161300870395,0.4041037953487752,1.4809286299354676
287,12,23,23.341213906443997,78.95833333333334,56.658786093556,22.712499210872846,0.36180275097411885,1.4298379958943943
288,12,24,24.057247032798198,80.0,55.9427529672018,23.738511754557404,0.7521831383544575,1.6338656401866691
289,13,1,111.5651885386077,243.75,-11.5651885386077,111.5651885386077,0.0,0.0
290,13,2,74.62676861877323,237.5,25.373231381226773,93.09597857869046,-36.93841991983447,18.469209959917237
291,13,3,76.26325681227935,231.25,23.73674318772065,87.4850713232201,-17.650965863164163,17.040316061857073
292,13,4,73.92790171894647,225.0,26.072098281053528,74.93930904999968,-11.127537226547767,15.882102743522605
293,13,5,64.40106227038628,218.75,35.59893772961372,71.53074026720402,-9.502711943626966,16.243584834745644
294,13,6,54.85583342704039,212.5,45.14416657295961,64.39493247212438,-9.044549991323711,17.57233068176348
295,13,7,61.985895875193904,206.25,38.014104124806096,60.41426385754019,-3.9129563806335295,7.837937743081013
296,13,8,60.379072532687054,200.0,39.620927467312946,59.073600611640444,-3.5654905077875667,7.524639276769432
297,13,9,57.688833226267114,193.75,42.311166773732886,60.017933878049355,-2.4608928350954473,6.055811688813455
298,13,10,56.17140697707166,187.5,43.82859302292834,58.079770912008605,-0.9787457260399833,3.3295894824175427
299,13,11,56.17282036100286,181.25,43.82717963899714,56.677686854780546,-0.3871077523135482,2.5205657841509406
300,13,12,55.24149679066326,175.0,44.75850320933674,55.861908042912596,-1.367376519625744,2.4465689475740278
301,13,13,48.36193197934529,168.75,51.63806802065471,53.258749710337135,-1.9264656768453965,3.6593888127612573
302,13,14,48.882753212693686,162.5,51.117246787306314,50.828727327567414,-1.954004246611022,3.7012058098757663
303,13,15,45.82841447749622,156.25,54.17158552250378,47.6910332231784,-2.2989922501177844,4.2043986773290225
304,13,16,47.96916271868704,150.0,52.03083728131296,47.560110136292316,-1.963906111935192,3.8736101959688605
305,13,17,39.00019985996947,143.75,60.99980014003053,44.26592568538424,-2.4411180334468847,4.7929319695934245
306,13,18,42.46978700396258,137.5,57.53021299603742,43.14638319420636,-1.6276467626827162,3.587669556561352
307,13,19,34.8252282448873,131.25,65.1747717551127,38.765071702939785,-2.552356289095723,5.004116594189416
308,13,20,32.89792177671279,125.0,67.10207822328721,36.73097900852089,-2.8747051366092307,5.481855939938801
309,13,21,33.93102565216702,118.75,66.06897434783298,33.88472522458904,-2.7469165240412954,5.345336818391255
310,13,22,32.696770121323055,112.5,67.30322987867694,33.175239183400954,-1.6874496919083743,3.5835029267079825
311,13,23,27.970911212970314,106.25,72.02908878702968,31.532902328820132,-2.2241899842914203,4.312414194273399
312,13,24,28.341383291044306,100.0,71.65861670895569,29.66968820844589,-1.3838431997510356,2.6559285387577796
313,14,1,1.8510900692189929,3.4166666666666665,-0.3510900692189929,1.8510900692189929,0.0,0.0
314,14,2,1.3542449489311923,3.3333333333333335,0.1457550510688077,1.6026675090750926,-0.4968451202878006,0.2484225601439003
315,14,3,1.2301473478805975,3.25,0.26985265211940246,1.478494122010261,-0.31047136066919756,0.2682919536051566
316,14,4,1.2933982489361726,3.1666666666666665,0.2066017510638274,1.2925968485826542,-0.17971730618990592,0.24578297275218683
317,14,5,1.1666487183738556,3.0833333333333335,0.33335128162614436,1.2300647717302085,-0.14297294016852943,0.24415553592179512
318,14,6,1.0944283982718306,3.0,0.4055716017281694,1.1848251218606196,-0.12236703272434969,0.2468447598469584
319,14,7,1.108714587748599,2.916666666666667,0.3912854122514009,1.1232639014647618,-0.050330233865759376,0.09454888703622154
320,14,8,1.0254438699576085,2.8333333333333335,0.4745561300423915,1.076195618659346,-0.04713681980799102,0.0889868566854502
321,14,9,1.1820240173218506,2.75,0.3179759826781494,1.105394158342686,-0.027605700395530834,0.08369508080109413
322,14,10,0.9537655862911318,2.666666666666667,0.5462344137088682,1.053744491190197,-0.025282843458701305,0.07898014215732724
323,14,11,1.0513593859308905,2.5833333333333335,0.4486406140691095,1.0623829965146243,-0.01496034053465305,0.07128005336795869
324,14,12,0.9985027258315111,2.5,0.5014972741684889,1.0012092326845112,-0.020044891219894508,0.07453211822892553
325,14,13,0.9680266968316862,2.416666666666667,0.5319733031683138,1.0059629361980293,-0.021144455441739166,0.07553432944921364
326,14,14,1.0692813897416702,2.3333333333333335,0.4307186102583298,1.0119369374682892,-0.016393899039389002,0.07686288272557731
327,14,15,1.121296177249214,2.25,0.37870382275078596,1.0528680879408567,0.024598369634940786,0.05905658324919012
328,14,16,1.1449698559470392,2.166666666666667,0.35503014405296085,1.1118491409793079,0.026791068492681046,0.06241223823429142
329,14,17,0.8939839629419586,2.0833333333333335,0.6060160370580414,1.053416665379404,0.0017214414401669506,0.08792632016284503
330,14,18,0.8055553105590331,2.0,0.6944446894409669,0.9481697098160103,-0.03755930094470203,0.12288052914492326
331,14,19,0.8012895499150626,1.9166666666666667,0.6987104500849374,0.8336096078053514,-0.07251907692024741,0.1441068995139588
332,14,20,0.8198595094494531,1.8333333333333335,0.6801404905505469,0.8089014566411828,-0.07504722598507589,0.14621852888553896
333,14,21,0.6776763701478228,1.75,0.8223236298521772,0.7662751431707795,-0.07323161571764474,0.14351582095702933
334,14,22,0.733108570855581,1.6666666666666667,0.766891429144419,0.7435481501509523,-0.033412680632317907,0.06820898218106394
335,14,23,0.7088258540983081,1.5833333333333335,0.7911741459016919,0.7065369317005706,-0.023724953108105663,0.053930794967102395
336,14,24,0.7079200944141555,1.5,0.7920799055858445,0.7166181731226816,-0.021271886938577428,0.05172695559093222
337,15,1,27.60785606545014,61.041666666666664,57.392143934549864,27.60785606545014,0.0,0.0
338,15,2,19.328588780897626,62.083333333333336,65.67141121910237,23.468222423173884,-8.279267284552523,4.139633642276257
339,15,3,17.529794933158456,63.125,67.47020506684154,21.48874659316874,-5.039030566145842,4.388738647720172
340,15,4,17.458621770729234,64.16666666666667,67.54137822927076,18.105668494928437,-3.22464967319019,4.182239541122386
341,15,5,20.113179310180854,65.20833333333333,64.88682068981915,18.36719867135618,-1.685932052070696,3.7436044331823246
342,15,6,18.12196107734833,66.25,66.87803892265167,18.564587386086142,-1.2899107575739575,3.5219870408486975
343,15,7,17.263968120470768,67.29166666666667,67.73603187952924,18.499702835999983,-0.1683442094318009,1.0607987475892482
344,15,8,17.142094866501754,68.33333333333333,67.85790513349825,17.509341354773614,-0.128962271911183,1.0205770501224734
345,15,9,18.227128756126902,69.375,66.7728712438731,17.54439724769981,-0.1693917531693284,1.0070589878880227
346,15,10,18.14246450422537,70.41666666666667,66.85753549577463,17.83722937561801,-0.2759984070688763,0.9712315275905825
347,15,11,18.857220562058256,71.45833333333333,66.14277943794174,18.40893794080351,0.21133772755538843,0.590100547745367
348,15,12,21.746010510563337,72.5,63.25398948943666,19.581898525615653,0.7848835652923117,1.5391684083932013
349,15,13,20.69838255430526,73.54166666666667,64.30161744569475,20.43387120897562,0.8300811360045651,1.5874365222762854
350,15,14,21.380331622421988,74.58333333333333,63.61966837757801,21.274908229096862,0.7520730980062927,1.4827413702205456
351,15,15,19.856710586476645,75.625,65.14328941352335,20.64514158773463,0.4312267324597006,1.3000769388310291
352,15,16,19.05677844262821,76.66666666666667,65.94322155737179,20.097940217175616,-0.1139474657512442,1.0979917121452065
353,15,17,21.106594065634013,77.70833333333334,63.89340593436599,20.006694364912956,-0.27558615987494445,0.9230924166418195
354,15,18,21.17594401091194,78.75,63.82405598908806,20.446438839724724,0.02190464196631759,0.8289878709217595
355,15,19,21.934881247961943,79.79166666666667,63.06511875203806,21.405806441502634,0.2508646864003286,0.9810532874211186
356,15,20,24.868036646174108,80.83333333333334,60.131963353825896,22.659620635015997,0.9645796759933285,1.8391703844919873
357,15,21,21.162502552995964,81.875,63.83749744700404,22.655140149044005,0.6449110151574015,1.7253179287578875
358,15,22,22.273438435935805,82.91666666666667,62.7265615640642,22.767992545035295,0.24934436788494851,1.3189628825191761
359,15,23,24.603412278140716,83.95833333333334,60.396587721859284,22.679784422357496,0.41278510876820884,1.5150280585520035
360,15,24,26.168162807299893,85.0,58.83183719270011,24.348337840458807,0.6138134450151286,1.8085934606594207
361,16,1,15.660209228367576,31.458333333333332,49.33979077163242,15.660209228367576,0.0,0.0
362,16,2,11.435451606250524,32.916666666666664,53.564548393749476,13.54783041730905,-4.224757622117053,2.1123788110585258
363,16,3,9.986161641202372,34.375,55.01383835879763,12.360607491940158,-2.837023793582601,2.4070229281519033
364,16,4,11.143626182500796,35.833333333333336,53.856373817499204,10.855079809984565,-1.4999039102648501,2.1501198083240878
365,16,5,11.988589321139955,37.291666666666664,53.011410678860045,11.03945904828104,-0.7635065238204991,1.9233166815289071
366,16,6,11.951047361368072,38.75,53.04895263863193,11.69442095500294,-0.4493980471151651,1.7560728868907456
367,16,7,12.773632818761643,40.20833333333333,52.22636718123836,12.237756500423224,0.3837293246197676,0.8635441797868365
368,16,8,12.49409526976789,41.666666666666664,52.50590473023211,12.406258483299203,0.49691845976680793,0.9285510133858915
369,16,9,13.607307554133104,43.125,51.3926924458669,12.958345214220879,0.4187860046125412,0.7662487215475963
370,16,10,13.43472369236619,44.58333333333333,51.56527630763381,13.178708838755727,0.340568996726645,0.6425824200910425
371,16,11,14.634374804254588,46.041666666666664,50.36562519574541,13.892135350251294,0.47180348913175635,0.866305678330722
372,16,12,13.54718292142542,47.5,51.45281707857458,13.8720938060154,0.2890287215717734,0.6832685601345498
373,16,13,12.319711228953935,48.95833333333333,52.680288771046065,13.50042298487798,0.004210200277017331,0.769772657084331
374,16,14,14.89958567069137,50.416666666666664,50.100414329308634,13.588826607023575,0.05797603742072517,0.8475202414748705
375,16,15,15.156587359084133,51.875,49.843412640915865,14.125294752909811,0.23364226401224628,0.9914064778272662
376,16,16,13.597894507444591,53.33333333333333,51.40210549255541,14.551355845740032,0.06359103630467505,0.9777065857850524
377,16,17,16.633111635477334,54.791666666666664,48.366888364522666,15.129197834002019,0.5577484312606951,1.384256083246096
378,16,18,16.043581894932473,56.25,48.95641810506753,15.4248626792848,0.6360353820746023,1.4512655183581904
379,16,19,16.161170878350145,57.70833333333333,48.83882912164985,16.279288136253317,0.34297505068204825,1.005815001849047
380,16,20,18.67239199888389,59.166666666666664,46.32760800111611,16.959048257388837,0.7051235020334456,1.529714537286961
381,16,21,18.036047739614897,60.625,46.9639522603851,17.623203538949642,0.8121770352711115,1.6247216054306501
382,16,22,18.456402455986908,62.08333333333333,46.543597544013096,18.38828073149523,0.5030020787751116,1.0859636810813862
383,16,23,17.33245907361145,63.541666666666664,47.667540926388554,17.941636423071085,0.3626781819153219,1.0411089930717556
384,16,24,15.970223028809803,65.0,49.029776971190195,17.253028186136053,-0.1301195230613435,1.0578538744217625
385,17,1,33.08705379396255,61.041666666666664,51.91294620603745,33.08705379396255,0.0,0.0
386,17,2,23.713075909686168,62.083333333333336,61.28692409031383,28.40006485182436,-9.373977884276389,4.686988942138193
387,17,3,18.707972012689513,63.125,66.29202798731049,25.16936723877941,-7.189540890636524,5.95987061070561
388,17,4,21.443972947359978,64.16666666666667,63.55602705264002,21.288340289911886,-3.9934346436804424,5.407612575318307
389,17,5,22.001720051998973,65.20833333333333,62.99827994800103,20.71788833734949,-2.443977044625336,4.918738054653432
390,17,6,23.155373193557697,66.25,61.84462680644231,22.200355397638884,-1.4873277040118678,4.496412448839175
391,17,7,21.030096486782266,67.29166666666667,63.96990351321773,22.06239657744631,0.01385867236354693,1.6188747378792212
392,17,8,22.617813091676155,68.33333333333333,62.382186908323845,22.267760924005373,0.5560351187073955,1.4294841282310737
393,17,9,22.888984289685744,69.375,62.111015710314256,22.178964622714727,0.19851597496814327,0.7682154265984652
394,17,10,21.362585642616743,70.41666666666667,63.63741435738326,22.289794341326214,-0.06877491867523115,0.7818598000469528
395,17,11,19.940378654540396,71.45833333333333,65.0596213454596,21.397316195614295,-0.4230381151306704,1.1494682300137806
396,17,12,21.832121134588995,72.5,63.167878865411005,21.04502847724871,-0.1585308205555031,0.9904493347527425
397,17,13,24.71587264965003,73.54166666666667,60.28412735034997,22.162790812926474,0.16850003818579717,1.4672662115319273
398,17,14,26.08548093317737,74.58333333333333,58.914519066822635,24.211158239138797,0.79811676338876,2.0677341553829067
399,17,15,26.935832643346114,75.625,58.06416735665388,25.912395408724507,1.4052940958462525,2.581554731446712
400,17,16,26.4610012092029,76.66666666666667,58.538998790797095,26.494104928575464,1.4081101595174648,2.584256851766092
401,17,17,26.409933319682406,77.70833333333334,58.59006668031759,26.60225572407714,0.8278513804084133,1.7403004923662668
402,17,18,23.67182125214308,78.75,61.328178747856924,25.514251927009465,-0.13490660749036523,1.1430920482926588
403,17,19,23.949247803717192,79.79166666666667,61.05075219628281,24.677000791847558,-0.5864076488694395,1.281864490382378
404,17,20,27.099518022600297,80.83333333333334,57.90048197739971,24.906862359486855,-0.2701412967921573,1.3982038077805974
405,17,21,24.507819764661214,81.875,60.492180235338786,25.185528530326234,-0.2119921874965896,1.3482243719100244
406,17,22,23.459692608579772,82.91666666666667,61.54030739142023,25.02234346528043,-0.2597982228307333,1.399001089347031
407,17,23,23.365476098336504,83.95833333333334,61.6345239016635,23.777662823859163,-0.15977398892526057,1.288853530004498
408,17,24,24.76519172100574,85.0,60.234808278994265,23.863453475974,-0.23344380978371632,1.2581067009479603
409,18,1,35.89311844568102,75.83333333333333,59.10688155431898,35.89311844568102,0.0,0.0
410,18,2,26.86087832016354,76.66666666666667,68.13912167983646,31.37699838292228,-9.032240125517486,4.5161200627587395
411,18,3,22.773154477902366,77.5,72.22684552209763,28.50905041458231,-6.559981983889327,5.4815275893110975
412,18,4,23.43817678473988,78.33333333333333,71.56182321526012,24.357403194268596,-4.145254882508461,5.230362168734343
413,18,5,22.787287559690142,79.16666666666667,72.21271244030986,22.99953960744413,-2.9634363307405427,5.005947726779944
414,18,6,26.313585835398104,80.0,68.6864141646019,24.17968339327604,-1.69866894359992,4.569804886157291
415,18,7,22.98965300125957,80.83333333333333,72.01034699874043,24.030175465449272,-0.2681634784880641,1.7138769955559712
416,18,8,26.945525250445584,81.66666666666667,68.05447474955442,25.416254695701085,0.6583594510852324,1.735979015138987
417,18,9,23.037524144811364,82.5,71.96247585518864,24.324234132172176,0.2042147725281509,1.7020270624493063
418,18,10,26.49745897551705,83.33333333333333,68.50254102448295,25.493502790258002,0.36224412161601016,1.8349177504433447
419,18,11,23.080022527518132,84.16666666666667,71.91997747248186,24.205001882615516,-0.27292570635032976,1.7849794486965704
420,18,12,23.813262021195005,85.0,71.186737978805,24.463581174743396,-0.11481509252569669,1.6738593803430581
421,18,13,26.67116377175503,85.83333333333333,68.32883622824497,24.521482773489392,-0.07034372035144862,1.7207496134048468
422,18,14,29.084474842774352,86.66666666666667,65.91552515722564,26.522966878574795,0.8996887820630244,2.231186930317232
423,18,15,25.091912451706918,87.5,69.90808754829308,26.949183688745432,0.3955293164936621,1.9927936028488384
424,18,16,26.49113657955155,88.33333333333333,68.50886342044845,26.889174624677608,0.6658523606492047,1.9923766533803147
425,18,17,25.012284807528946,89.16666666666667,69.98771519247106,25.53177794626247,0.04178485611405589,1.6724828247737669
426,18,18,27.432145718040946,90.0,67.56785428195906,26.311855701707145,-0.20035532132748426,1.3947267439714048
427,18,19,27.206837883294277,90.83333333333333,67.79316211670573,26.550422802954724,-0.109895336297737,1.4115146944608432
428,18,20,25.42798845587562,91.66666666666667,69.57201154412438,26.68899068573695,0.17849556693096522,0.9834469562151543
429,18,21,27.767178138858004,92.5,67.232821861142,26.800668159342635,0.21148602590930465,1.0261454773756074
430,18,22,28.282952463283465,93.33333333333334,66.71704753671654,27.15937301933903,0.44513103182300584,1.2083022135401968
431,18,23,27.584773922869275,94.16666666666667,67.41522607713073,27.878301508336914,0.18087641277404712,0.8939156687402577
432,18,24,28.58065190547061,95.0,66.4193480945294,28.149459430541118,0.3958628810368033,1.0193820723164473
433,19,1,33.605850804711544,65.95833333333333,54.394149195288456,33.605850804711544,0.0,0.0
434,19,2,25.031327260881714,66.91666666666667,62.96867273911829,29.31858903279663,-8.574523543829837,4.287261771914915
435,19,3,22.259797258792137,67.875,65.74020274120787,26.965658441461798,-5.673026772959703,4.829731573206447
436,19,4,22.45597930590781,68.83333333333333,65.54402069409218,23.24903460852722,-3.6221144498500824,4.616054203454502
437,19,5,21.37125034266389,69.79166666666667,66.62874965733612,22.02900896912128,-2.7044548879069215,4.498777907862305
438,19,6,19.38519573162389,70.75,68.6148042683761,21.070808460065198,-2.339637830656454,4.599874265124249
439,19,7,18.679894765217675,71.70833333333333,69.32010523478232,19.812113613168485,-1.1847341720876778,2.097531047714836
440,19,8,19.334266136020062,72.66666666666667,68.66573386397994,19.133118877620543,-0.7983418241991628,1.5031576487986527
441,19,9,19.160728361122843,73.625,68.83927163887716,19.05829642078686,-0.6655002374360698,1.3635370871804877
442,19,10,18.88261430630211,74.58333333333333,69.11738569369788,19.125869601148338,-0.3560631692145585,0.8855600292012672
443,19,11,21.959952284680394,75.54166666666667,66.0400477153196,20.00109831736845,0.3802401032468189,1.0980159781253873
444,19,12,22.256094528223844,76.5,65.74390547177616,21.032887039735446,0.7279983773197474,1.475223764052415
445,19,13,21.087394987084025,77.45833333333333,66.91260501291598,21.76781393332942,0.6036880210000327,1.3730699907324382
446,19,14,23.347297771628938,78.41666666666667,64.65270222837106,22.230262428978932,0.7955237525262779,1.6228923362414465
447,19,15,25.323891656584447,79.375,62.67610834341555,23.2528614717658,1.005706390603358,1.9731159119596593
448,19,16,24.31473025515362,80.33333333333333,63.68526974484638,24.328639894455666,0.6639195434855099,1.4450375625283525
449,19,17,23.417702215738835,81.29166666666667,64.58229778426116,24.3521080424923,0.49904680362112275,1.3617879910787658
450,19,18,23.379656214088044,82.25,64.62034378591196,23.704029561660168,0.3046673733119705,1.281458482883281
451,19,19,24.88469382004303,83.20833333333334,63.115306179956974,23.894017416623303,0.027349882147614284,0.7863396542457037
452,19,20,20.744418940387582,84.16666666666667,67.25558105961241,23.00292299150622,-0.6064433967990545,1.4907020222269958
453,19,21,22.026906218400303,85.125,65.9730937815997,22.55200632627697,-0.5129694972532951,1.3865680823202857
454,19,22,21.849552714971058,86.08333333333334,66.15044728502895,21.540292624586314,-0.45826492487307213,1.338454548034382
455,19,23,22.25898520893629,87.04166666666667,65.7410147910637,22.045148047435884,-0.38360831608462553,1.3066589593519824
456,19,24,20.454869095704318,88.0,67.54513090429569,21.52113567320389,-0.5080793805564744,1.4357215830688501
457,20,1,53.24088097892556,97.6,46.659119021074446,53.24088097892556,0.0,0.0
458,20,2,39.17402619324967,97.7,60.72597380675034,46.20745358608761,-14.066854785675897,7.033427392837947
459,20,3,29.010298062944663,97.8,70.88970193705535,40.47506841170662,-12.115291457990454,9.93478133470861
460,20,4,30.026883396257038,97.9,69.87311660374297,32.737069217483786,-7.980572087831063,9.720764734490066
461,20,5,26.288272489530417,98.0,73.61172751046959,28.441817982910706,-6.305235977578293,9.850410468610203
462,20,6,30.00341934341189,98.1,69.89658065658811,28.772858409733114,-4.3950852558689615,9.2265219609382
463,20,7,26.403514631382045,98.2,73.49648536861795,27.565068821441447,-1.8460515678475127,4.315045344573587
464,20,8,27.120367628053053,98.3,72.77963237194695,27.842433867615664,-0.4744174747200436,1.5955134274930771
465,20,9,27.980323844797553,98.4,71.91967615520245,27.168068701410885,-0.3238976301074071,1.5475587130193618
466,20,10,25.568876684439335,98.5,74.33112331556067,26.88985605242998,-0.25569750070363767,1.448912280880497
467,20,11,30.446773839447616,98.60000000000001,69.45322616055239,27.998658122894835,0.01636613874557447,1.7886577845914111
468,20,12,28.50480642580382,98.7,71.39519357419618,28.17348564989692,0.5164065841695541,1.5718604745677431
469,20,13,27.826885434163668,98.8,72.07311456583633,28.92615523313837,0.2852552551022909,1.4665846644277925
470,20,14,30.522864821827326,98.9,69.37713517817268,28.951518893931606,0.5012789634479458,1.6927709282241465
471,20,15,26.173900585977705,99.0,73.7260994140223,28.174550280656234,0.07358489894831076,1.9017383908316547
472,20,16,28.69780150673857,99.10000000000001,71.20219849326143,28.464855638181202,-0.37261713701027854,1.5030827465335994
473,20,17,31.25560540914756,99.2,68.64439459085244,28.70910250062128,0.34336511138839604,1.6799644122396982
474,20,18,32.66219650119783,99.30000000000001,67.23780349880218,30.87186780569466,0.8256765147969266,2.1844308807025374
475,20,19,28.258789395597937,99.4,71.64121060440206,30.725530435314443,0.3057804147692138,2.1338768600096043
476,20,20,26.021304874253136,99.5,73.87869512574687,28.980763590349635,-0.019240679999840644,2.4445634938355125
477,20,21,26.967369002426672,99.60000000000001,72.93263099757334,27.082487757425913,-0.8216706066240741,2.314492182138663
478,20,22,27.33379890629685,99.7,72.56620109370316,26.774157594325555,-1.1123142723403359,2.3963097859977966
479,20,23,26.524776501556016,99.80000000000001,73.37522349844399,26.94198147009318,-0.929028781083966,2.2134349295436175
480,20,24,26.44227445347091,99.9,73.45772554652909,26.766949953774596,-0.2058779978530358,0.7254622707843815
481,21,1,20.633869236582623,41.25,49.366130763417374,20.633869236582623,0.0,0.0
482,21,2,14.244095605174866,42.5,55.75590439482514,17.438982420878745,-6.38977363140776,3.194886815703878
483,21,3,12.287602790299987,43.75,57.712397209700015,15.72185587735249,-4.173133223141316,3.5639746037821043
484,21,4,12.849626464777277,45.0,57.15037353522273,13.127108286750712,-2.5309221130290944,3.3276501197563593
485,21,5,13.278887902981886,46.25,56.721112097018114,12.805372386019718,-1.610443180759907,3.0552667510066898
486,21,6,15.63849991824052,47.5,54.36150008175948,13.922338095333226,-0.7802984578232031,2.8128600834882214
487,21,7,16.85930248089262,48.75,53.14069751910738,15.258896767371676,0.673085348588999,1.605824897151077
488,21,8,14.870171985364811,50.0,55.12982801463519,15.78932479483265,0.7800424582551091,1.625969504062682
489,21,9,16.02515107380766,51.25,53.97484892619234,15.918208513355031,0.6249222244272241,1.442259397267984
490,21,10,14.447494412235258,52.5,55.55250558776474,15.114272490469242,0.14325301478401503,1.1540569188069216
491,21,11,16.2834698773312,53.75,53.7165301226688,15.585371787791374,-0.0815884377735944,0.8216192556643143
492,21,12,17.409753157206673,55.0,52.59024684279333,16.046905815591042,0.15469972559705847,1.04017241306575
493,21,13,15.678252499187485,56.25,54.32174750081251,16.457158511241786,0.2865766938401817,0.9646407819887106
494,21,14,17.741713191528362,57.5,52.25828680847164,16.943239615974175,0.3828962322667341,1.0951869386623236
495,21,15,16.076989242383714,58.75,53.92301075761628,16.498984977699852,0.3083058124375604,1.0934693440006504
496,21,16,18.16242573724075,60.0,51.83757426275925,17.32704272371761,0.2131413784977079,0.9230201129723947
497,21,17,17.35394541713809,61.25,52.64605458286191,17.19778679892085,0.1573930589906364,0.8910368212811677
498,21,18,17.76506775292341,62.5,52.234932247076586,17.760479635767414,0.3244631268675952,0.9228543189547092
499,21,19,21.317106718620494,63.75,48.682893281379506,18.812039962893998,0.6323635099136322,1.5936240275105944
500,21,20,21.942428350825093,65.0,48.0575716491749,20.341534274123003,1.1200674520608984,2.1287166092120264
501,21,21,21.85668401169966,66.25,48.143315988300344,21.705406360381748,1.0225365468300769,1.9958441425298243
502,21,22,21.467948676690966,67.5,48.532051323309034,21.755687013071906,0.9562910487513651,1.94177766358014
503,21,23,19.742155210098517,68.75,50.25784478990148,21.02226263282971,0.2929205377417603,1.4933988037697603
504,21,24,20.909971521631554,70.0,49.090028478368446,20.70669180280701,-0.25786373548951674,0.7390481068685728
505,22,1,1.6859591191391081,3.2083333333333335,6.314040880860892,1.6859591191391081,0.0,0.0
506,22,2,1.3272209055138904,3.4166666666666665,6.67277909448611,1.5065900123264993,-0.35873821362521796,0.17936910681260887
507,22,3,1.0914756776477441,3.625,6.908524322352256,1.368218567433581,-0.2972417207456821,0.24442210315219715
508,22,4,1.0952830591987612,3.8333333333333335,6.904716940801238,1.171326547453465,-0.20077734076871878,0.2424339277357747
509,22,5,1.241125525941768,4.041666666666667,6.758874474058232,1.1426280875960912,-0.11216050327098102,0.21811389605423595
510,22,6,1.138497285223868,4.25,6.861502714776132,1.1583019567881323,-0.08547965504975852,0.20677980185930242
511,22,7,1.1444343293946948,4.458333333333334,6.855565670605305,1.17468571352011,-0.01791501688927416,0.08477199581172752
512,22,8,1.2262774547043633,4.666666666666667,6.773722545295636,1.1697363564409755,0.020538127290085695,0.05841678042846683
513,22,9,1.4879510861244725,4.875,6.512048913875527,1.2862209567411769,0.05499237043106215,0.12920266517613868
514,22,10,1.3690420584269034,5.083333333333334,6.630957941573096,1.361090199751913,0.050565348298204665,0.12455944950408783
515,22,11,1.6027299391645795,5.291666666666667,6.397270060835421,1.4865743612386517,0.09304743109200851,0.17449942966535115
